Min_Support,Min_Confidence,Itemset,Support
0.05,0.4,"{'soda', 'rolls/buns', 'other vegetables'}",0.052591072344792204
0.05,0.4,"{'soda', 'rolls/buns', 'shopping bags'}",0.028219599794766546
0.05,0.4,"{'rolls/buns', 'brown bread', 'other vegetables'}",0.02744997434581837
0.05,0.4,"{'shopping bags', 'yogurt', 'other vegetables'}",0.028219599794766546
0.05,0.4,"{'yogurt', 'root vegetables', 'other vegetables'}",0.03386351975371986
0.05,0.4,"{'soda', 'root vegetables', 'other vegetables'}",0.03437660338635198
0.05,0.4,"{'soda', 'shopping bags', 'other vegetables'}",0.0310415597742432
0.05,0.4,"{'yogurt', 'root vegetables', 'sausage'}",0.019497178040020522
0.05,0.4,"{'soda', 'sausage', 'root vegetables'}",0.022575679835813236
0.05,0.4,"{'soda', 'rolls/buns', 'bottled beer'}",0.021549512570549
0.05,0.4,"{'soda', 'canned beer', 'rolls/buns'}",0.022575679835813236
0.05,0.4,"{'soda', 'rolls/buns', 'bottled water'}",0.0310415597742432
0.05,0.4,"{'bottled water', 'rolls/buns', 'root vegetables'}",0.023345305284761416
0.05,0.4,"{'soda', 'root vegetables', 'bottled water'}",0.022575679835813236
0.05,0.4,"{'soda', 'pastry', 'other vegetables'}",0.024114930733709596
0.05,0.4,"{'soda', 'whole milk', 'root vegetables'}",0.043099025141098
0.05,0.4,"{'soda', 'whole milk', 'other vegetables'}",0.06926629040533606
0.05,0.4,"{'soda', 'whole milk', 'shopping bags'}",0.03668547973319651
0.05,0.4,"{'whole milk', 'newspapers', 'other vegetables'}",0.028732683427398667
0.05,0.4,"{'soda', 'pastry', 'rolls/buns'}",0.02642380708055413
0.05,0.4,"{'soda', 'sausage', 'tropical fruit'}",0.021549512570549
0.05,0.4,"{'soda', 'rolls/buns', 'tropical fruit'}",0.030271934325295024
0.05,0.4,"{'tropical fruit', 'sausage', 'rolls/buns'}",0.02077988712160082
0.05,0.4,"{'tropical fruit', 'yogurt', 'bottled water'}",0.019753719856336584
0.05,0.4,"{'whole milk', 'yogurt', 'pip fruit'}",0.0336069779374038
0.05,0.4,"{'whole milk', 'rolls/buns', 'newspapers'}",0.03181118522319138
0.05,0.4,"{'yogurt', 'rolls/buns', 'pip fruit'}",0.022575679835813236
0.05,0.4,"{'whole milk', 'sausage', 'other vegetables'}",0.050282195997947664
0.05,0.4,"{'whole milk', 'pork', 'other vegetables'}",0.030015392508978965
0.05,0.4,"{'whole milk', 'margarine', 'other vegetables'}",0.02719343252950231
0.05,0.4,"{'fruit/vegetable juice', 'whole milk', 'other vegetables'}",0.030271934325295024
0.05,0.4,"{'beef', 'whole milk', 'other vegetables'}",0.030528476141611083
0.05,0.4,"{'soda', 'whole milk', 'tropical fruit'}",0.039763981528989224
0.05,0.4,"{'rolls/buns', 'bottled beer', 'other vegetables'}",0.029502308876346844
0.05,0.4,"{'soda', 'tropical fruit', 'other vegetables'}",0.0310415597742432
0.05,0.4,"{'soda', 'bottled beer', 'other vegetables'}",0.024884556182657773
0.05,0.4,"{'soda', 'yogurt', 'bottled water'}",0.024371472550025655
0.05,0.4,"{'soda', 'whole milk', 'bottled water'}",0.04002052334530529
0.05,0.4,"{'soda', 'frankfurter', 'other vegetables'}",0.024884556182657773
0.05,0.4,"{'bottled water', 'yogurt', 'root vegetables'}",0.019240636223704463
0.05,0.4,"{'soda', 'bottled water', 'other vegetables'}",0.03668547973319651
0.05,0.4,"{'soda', 'citrus fruit', 'other vegetables'}",0.027706516162134428
0.05,0.4,"{'yogurt', 'sausage', 'other vegetables'}",0.03719856336582863
0.05,0.4,"{'sausage', 'root vegetables', 'other vegetables'}",0.02744997434581837
0.05,0.4,"{'soda', 'whole milk', 'bottled beer'}",0.028732683427398667
0.05,0.4,"{'tropical fruit', 'yogurt', 'other vegetables'}",0.032837352488455616
0.05,0.4,"{'whole milk', 'bottled beer', 'other vegetables'}",0.03873781426372499
0.05,0.4,"{'soda', 'canned beer', 'other vegetables'}",0.023088763468445357
0.05,0.4,"{'soda', 'yogurt', 'citrus fruit'}",0.023601847101077475
0.05,0.4,"{'soda', 'rolls/buns', 'citrus fruit'}",0.025654181631605953
0.05,0.4,"{'curd', 'rolls/buns', 'other vegetables'}",0.023601847101077475
0.05,0.4,"{'whipped/sour cream', 'rolls/buns', 'other vegetables'}",0.02668034889687019
0.05,0.4,"{'soda', 'sausage', 'other vegetables'}",0.03540277065161621
0.05,0.4,"{'soda', 'whole milk', 'pip fruit'}",0.032067727039507436
0.05,0.4,"{'soda', 'pip fruit', 'other vegetables'}",0.02642380708055413
0.05,0.4,"{'sausage', 'rolls/buns', 'other vegetables'}",0.0418163160595177
0.05,0.4,"{'rolls/buns', 'newspapers', 'other vegetables'}",0.023858388917393534
0.05,0.4,"{'rolls/buns', 'domestic eggs', 'other vegetables'}",0.024114930733709596
0.05,0.4,"{'whole milk', 'sausage', 'root vegetables'}",0.030528476141611083
0.05,0.4,"{'tropical fruit', 'whole milk', 'sausage'}",0.029502308876346844
0.05,0.4,"{'whole milk', 'brown bread', 'other vegetables'}",0.034120061570035914
0.05,0.4,"{'tropical fruit', 'sausage', 'other vegetables'}",0.023345305284761416
0.05,0.4,"{'tropical fruit', 'sausage', 'root vegetables'}",0.014879425346331451
0.05,0.4,"{'soda', 'tropical fruit', 'bottled water'}",0.022319138019497177
0.05,0.4,"{'yogurt', 'other vegetables', 'canned beer'}",0.02180605438686506
0.05,0.4,"{'tropical fruit', 'rolls/buns', 'bottled water'}",0.022062596203181118
0.05,0.4,"{'whole milk', 'rolls/buns', 'domestic eggs'}",0.03078501795792714
0.05,0.4,"{'soda', 'yogurt', 'pip fruit'}",0.022319138019497177
0.05,0.4,"{'soda', 'rolls/buns', 'pip fruit'}",0.024628014366341714
0.05,0.4,"{'fruit/vegetable juice', 'rolls/buns', 'other vegetables'}",0.024114930733709596
0.05,0.4,"{'curd', 'whole milk', 'other vegetables'}",0.028989225243714726
0.05,0.4,"{'yogurt', 'pip fruit', 'other vegetables'}",0.027706516162134428
0.05,0.4,"{'tropical fruit', 'yogurt', 'sausage'}",0.023601847101077475
0.05,0.4,"{'soda', 'whole milk', 'citrus fruit'}",0.032067727039507436
0.05,0.4,"{'whole milk', 'yogurt', 'rolls/buns', 'other vegetables'}",0.03437660338635198
0.05,0.4,"{'soda', 'whole milk', 'rolls/buns', 'other vegetables'}",0.03181118522319138
0.1,0.3,{'yogurt'},0.28296562339661363
0.1,0.3,{'misc. beverages'},0.05900461775269369
0.1,0.3,{'pastry'},0.1775269368907132
0.1,0.3,{'canned beer'},0.16521292970754234
0.1,0.3,{'sausage'},0.2060030785017958
0.1,0.3,{'whole milk'},0.4581836839404823
0.1,0.3,{'soda'},0.3134940995382247
0.1,0.3,{'pickled vegetables'},0.033350436121087734
0.1,0.3,{'salty snack'},0.06926629040533606
0.1,0.3,{'hygiene articles'},0.05233453052847614
0.1,0.3,{'semi-finished bread'},0.03617239610056439
0.1,0.3,{'frankfurter'},0.1375064135454079
0.1,0.3,{'white bread'},0.0887634684453566
0.1,0.3,{'curd'},0.12083119548486403
0.1,0.3,{'whipped/sour cream'},0.15469471523858389
0.1,0.3,{'rolls/buns'},0.3496664956387891
0.1,0.3,{'beef'},0.11954848640328374
0.1,0.3,{'tropical fruit'},0.2337095946639302
0.1,0.3,{'frozen vegetables'},0.10261672652642381
0.1,0.3,{'specialty chocolate'},0.05849153412006157
0.1,0.3,{'sugar'},0.0659312467932273
0.1,0.3,{'other vegetables'},0.3766033863519754
0.1,0.3,{'butter milk'},0.06490507952796305
0.1,0.3,{'butter'},0.12647511544381734
0.1,0.3,{'detergent'},0.03258081067213956
0.1,0.3,{'frozen meals'},0.06285274499743458
0.1,0.3,{'root vegetables'},0.23063109286813752
0.1,0.3,{'dental care'},0.008465879938429965
0.1,0.3,{'cling film/bags'},0.018727552591072345
0.1,0.3,{'dish cleaner'},0.018727552591072345
0.1,0.3,{'chocolate'},0.08645459209851206
0.1,0.3,{'packaged fruit/vegetables'},0.03181118522319138
0.1,0.3,{'shopping bags'},0.16829143150333503
0.1,0.3,{'pip fruit'},0.17060030785017957
0.1,0.3,{'frozen fish'},0.025910723447922012
0.1,0.3,{'red/blush wine'},0.039763981528989224
0.1,0.3,{'margarine'},0.11698306824012314
0.1,0.3,{'softener'},0.01051821446895844
0.1,0.3,{'rice'},0.012570548999486916
0.1,0.3,{'bottled beer'},0.15879938429964083
0.1,0.3,{'chicken'},0.10056439199589533
0.1,0.3,{'bottled water'},0.21369933299127758
0.1,0.3,{'flour'},0.03642893791688045
0.1,0.3,{'skin care'},0.00513083632632119
0.1,0.3,{'white wine'},0.044125192406362236
0.1,0.3,{'photo/film'},0.019753719856336584
0.1,0.3,{'dessert'},0.08645459209851206
0.1,0.3,{'liquor (appetizer)'},0.01718830169317599
0.1,0.3,{'liver loaf'},0.012314007183170857
0.1,0.3,{'domestic eggs'},0.1331452026680349
0.1,0.3,{'hamburger meat'},0.08029758850692663
0.1,0.3,{'canned fish'},0.029502308876346844
0.1,0.3,{'cocoa drinks'},0.004104669061056952
0.1,0.3,{'herbs'},0.039250897896357106
0.1,0.3,{'newspapers'},0.13981528989225245
0.1,0.3,{'ketchup'},0.008209338122113904
0.1,0.3,{'coffee'},0.11493073370959467
0.1,0.3,{'specialty bar'},0.052591072344792204
0.1,0.3,{'kitchen towels'},0.007696254489481785
0.1,0.3,{'UHT-milk'},0.07850179579271421
0.1,0.3,{'sliced cheese'},0.051821446895844024
0.1,0.3,{'candles'},0.01693175987685993
0.1,0.3,{'candy'},0.053873781426372495
0.1,0.3,{'grapes'},0.05489994869163674
0.1,0.3,{'citrus fruit'},0.18547973319651104
0.1,0.3,{'curd cheese'},0.011800923550538737
0.1,0.3,{'processed cheese'},0.038481272447408926
0.1,0.3,{'brown bread'},0.13596716264751155
0.1,0.3,{'onions'},0.07619291944586967
0.1,0.3,{'mustard'},0.023345305284761416
0.1,0.3,{'napkins'},0.08132375577219086
0.1,0.3,{'mayonnaise'},0.018984094407388404
0.1,0.3,{'roll products '},0.02052334530528476
0.1,0.3,{'meat'},0.06362237044638276
0.1,0.3,{'hard cheese'},0.05336069779374038
0.1,0.3,{'cookware'},0.004361210877373012
0.1,0.3,{'fruit/vegetable juice'},0.12493586454592098
0.1,0.3,{'soft cheese'},0.037711646998460746
0.1,0.3,{'oil'},0.05566957414058492
0.1,0.3,{'pet care'},0.02180605438686506
0.1,0.3,{'berries'},0.0797845048742945
0.1,0.3,{'cake bar'},0.022832221652129298
0.1,0.3,{'long life bakery product'},0.06541816316059518
0.1,0.3,{'beverages'},0.0620831195484864
0.1,0.3,{'spices'},0.010005130836326322
0.1,0.3,{'baking powder'},0.0310415597742432
0.1,0.3,{'liquor'},0.02642380708055413
0.1,0.3,{'male cosmetics'},0.009492047203694202
0.1,0.3,{'fish'},0.007439712673165726
0.1,0.3,{'ham'},0.0633658286300667
0.1,0.3,{'cream cheese '},0.08850692662904053
0.1,0.3,{'pork'},0.13237557721908672
0.1,0.3,{'salt'},0.022832221652129298
0.1,0.3,{'flower (seeds)'},0.01718830169317599
0.1,0.3,{'pot plants'},0.029758850692662903
0.1,0.3,{'ice cream'},0.05643919958953309
0.1,0.3,{'snack products'},0.006926629040533607
0.1,0.3,{'waffles'},0.06900974858902001
0.1,0.3,{'cat food'},0.04386865059004618
0.1,0.3,{'vinegar'},0.012827090815802977
0.1,0.3,{'chewing gum'},0.044638276038994354
0.1,0.3,{'Instant food products'},0.01539250897896357
0.1,0.3,{'pasta'},0.030271934325295024
0.1,0.3,{'prosecco'},0.0048742945100051305
0.1,0.3,{'chocolate marshmallow'},0.01539250897896357
0.1,0.3,{'sweet spreads'},0.017444843509492047
0.1,0.3,{'condensed milk'},0.023858388917393534
0.1,0.3,{'house keeping products'},0.011544381734222679
0.1,0.3,{'dishes'},0.034120061570035914
0.1,0.3,{'popcorn'},0.012057465366854798
0.1,0.3,{'female sanitary products'},0.01026167265264238
0.1,0.3,{'dog food'},0.01718830169317599
0.1,0.3,{'meat spreads'},0.008978963571062083
0.1,0.3,{'spread cheese'},0.025141097998973832
0.1,0.3,{'frozen fruits'},0.0028219599794766545
0.1,0.3,{'sauces'},0.011287839917906618
0.1,0.3,{'rum'},0.008209338122113904
0.1,0.3,{'finished products'},0.016418676244227808
0.1,0.3,{'instant coffee'},0.015135967162647512
0.1,0.3,{'artif. sweetener'},0.007439712673165726
0.1,0.3,{'bathroom cleaner'},0.004361210877373012
0.1,0.3,{'jam'},0.008722421754746024
0.1,0.3,{'whisky'},0.002052334530528476
0.1,0.3,{'pudding powder'},0.004104669061056952
0.1,0.3,{'sparkling wine'},0.011800923550538737
0.1,0.3,{'tea'},0.006926629040533607
0.1,0.3,{'cream'},0.0030785017957927143
0.1,0.3,{'specialty fat'},0.007439712673165726
0.1,0.3,{'frozen potato products'},0.018471010774756286
0.1,0.3,{'specialty cheese'},0.018214468958440224
0.1,0.3,{'turkey'},0.020010261672652643
0.1,0.3,{'zwieback'},0.01539250897896357
0.1,0.3,{'canned vegetables'},0.02052334530528476
0.1,0.3,{'hair spray'},0.002308876346844536
0.1,0.3,{'nut snack'},0.005643919958953309
0.1,0.3,{'soups'},0.012314007183170857
0.1,0.3,{'cereals'},0.0107747562852745
0.1,0.3,{'seasonal products'},0.025910723447922012
0.1,0.3,{'ready soups'},0.0038481272447408927
0.1,0.3,{'brandy'},0.009748589020010261
0.1,0.3,{'light bulbs'},0.007183170856849667
0.1,0.3,{'cleaner'},0.007952796305797845
0.1,0.3,{'syrup'},0.00538737814263725
0.1,0.3,{'canned fruit'},0.00538737814263725
0.1,0.3,{'honey'},0.0033350436121087736
0.1,0.3,{'cooking chocolate'},0.0038481272447408927
0.1,0.3,{'abrasive cleaner'},0.005643919958953309
0.1,0.3,{'liqueur'},0.002308876346844536
0.1,0.3,{'frozen dessert'},0.023088763468445357
0.1,0.3,{'organic sausage'},0.005643919958953309
0.1,0.3,{'flower soil/fertilizer'},0.004104669061056952
0.1,0.3,{'tidbits'},0.005643919958953309
0.1,0.3,{'make up remover'},0.0012827090815802976
0.1,0.3,{'potato products'},0.005643919958953309
0.1,0.3,{'bags'},0.001026167265264238
0.1,0.3,{'preservation products'},0.0002565418163160595
0.1,0.3,{'baby cosmetics'},0.0007696254489481786
0.1,0.3,{'nuts/prunes'},0.008465879938429965
0.1,0.3,{'soap'},0.00513083632632119
0.1,0.3,{'decalcifier'},0.002308876346844536
0.1,0.3,{'kitchen utensil'},0.0002565418163160595
0.1,0.3,{'organic products'},0.002565418163160595
0.1,0.3,{'frozen chicken'},0.0012827090815802976
0.1,0.3,{'salad dressing'},0.0015392508978963571
0.1,0.3,{'specialty vegetables'},0.0028219599794766545
0.1,0.3,{'toilet cleaner'},0.0012827090815802976
0.1,0.3,{'rubbing alcohol'},0.0012827090815802976
0.1,0.3,"{'yogurt', 'pastry'}",0.05797845048742945
0.1,0.3,"{'yogurt', 'canned beer'}",0.051821446895844024
0.1,0.3,"{'yogurt', 'sausage'}",0.07542329399692149
0.1,0.3,"{'whole milk', 'yogurt'}",0.15059004617752694
0.1,0.3,"{'soda', 'yogurt'}",0.09748589020010262
0.1,0.3,"{'canned beer', 'pastry'}",0.03796818881477681
0.1,0.3,"{'sausage', 'pastry'}",0.040533606977937404
0.1,0.3,"{'whole milk', 'pastry'}",0.09107234479220112
0.1,0.3,"{'soda', 'pastry'}",0.06310928681375064
0.1,0.3,"{'canned beer', 'sausage'}",0.03796818881477681
0.1,0.3,"{'whole milk', 'canned beer'}",0.08722421754746024
0.1,0.3,"{'soda', 'canned beer'}",0.054643406875320676
0.1,0.3,"{'whole milk', 'sausage'}",0.10697793740379682
0.1,0.3,"{'soda', 'sausage'}",0.07721908671113391
0.1,0.3,"{'soda', 'whole milk'}",0.15110312981015905
0.1,0.3,"{'sausage', 'frankfurter'}",0.0310415597742432
0.1,0.3,"{'curd', 'sausage'}",0.032067727039507436
0.1,0.3,"{'whipped/sour cream', 'sausage'}",0.038994356080041044
0.1,0.3,"{'sausage', 'rolls/buns'}",0.0823499230374551
0.1,0.3,"{'beef', 'sausage'}",0.025654181631605953
0.1,0.3,"{'whole milk', 'frankfurter'}",0.06798358132375577
0.1,0.3,"{'curd', 'whole milk'}",0.06362237044638276
0.1,0.3,"{'whipped/sour cream', 'whole milk'}",0.0797845048742945
0.1,0.3,"{'whole milk', 'rolls/buns'}",0.17855310415597742
0.1,0.3,"{'beef', 'whole milk'}",0.06413545407901487
0.1,0.3,"{'soda', 'frankfurter'}",0.051051821446895844
0.1,0.3,"{'soda', 'curd'}",0.043099025141098
0.1,0.3,"{'soda', 'whipped/sour cream'}",0.04848640328373525
0.1,0.3,"{'soda', 'rolls/buns'}",0.11980502821959979
0.1,0.3,"{'soda', 'beef'}",0.04284248332478194
0.1,0.3,"{'curd', 'frankfurter'}",0.019753719856336584
0.1,0.3,"{'whipped/sour cream', 'frankfurter'}",0.026936890713186248
0.1,0.3,"{'rolls/buns', 'frankfurter'}",0.05515649050795279
0.1,0.3,"{'beef', 'frankfurter'}",0.020010261672652643
0.1,0.3,"{'curd', 'whipped/sour cream'}",0.021549512570549
0.1,0.3,"{'curd', 'rolls/buns'}",0.05002565418163161
0.1,0.3,"{'curd', 'beef'}",0.01718830169317599
0.1,0.3,"{'whipped/sour cream', 'rolls/buns'}",0.05849153412006157
0.1,0.3,"{'whipped/sour cream', 'beef'}",0.022575679835813236
0.1,0.3,"{'beef', 'rolls/buns'}",0.040533606977937404
0.1,0.3,"{'tropical fruit', 'whole milk'}",0.11646998460749101
0.1,0.3,"{'whole milk', 'frozen vegetables'}",0.05515649050795279
0.1,0.3,"{'whole milk', 'other vegetables'}",0.1913801949717804
0.1,0.3,"{'whole milk', 'butter'}",0.06618778860954336
0.1,0.3,"{'tropical fruit', 'frozen vegetables'}",0.023345305284761416
0.1,0.3,"{'tropical fruit', 'other vegetables'}",0.09132888660851719
0.1,0.3,"{'tropical fruit', 'butter'}",0.0310415597742432
0.1,0.3,"{'frozen vegetables', 'other vegetables'}",0.045664443304258596
0.1,0.3,"{'frozen vegetables', 'butter'}",0.012827090815802977
0.1,0.3,"{'butter', 'other vegetables'}",0.05720882503848127
0.1,0.3,"{'sausage', 'root vegetables'}",0.056182657773217036
0.1,0.3,"{'rolls/buns', 'root vegetables'}",0.09081580297588507
0.1,0.3,"{'rolls/buns', 'pastry'}",0.06952283222165213
0.1,0.3,"{'tropical fruit', 'pastry'}",0.046177526936890714
0.1,0.3,"{'pastry', 'other vegetables'}",0.0715751667521806
0.1,0.3,"{'pastry', 'root vegetables'}",0.04669061056952283
0.1,0.3,"{'shopping bags', 'pastry'}",0.029502308876346844
0.1,0.3,"{'pastry', 'pip fruit'}",0.04104669061056952
0.1,0.3,"{'canned beer', 'rolls/buns'}",0.06670087224217547
0.1,0.3,"{'tropical fruit', 'canned beer'}",0.04232939969214982
0.1,0.3,"{'canned beer', 'other vegetables'}",0.0672139558748076
0.1,0.3,"{'canned beer', 'root vegetables'}",0.04746023601847101
0.1,0.3,"{'shopping bags', 'canned beer'}",0.0336069779374038
0.1,0.3,"{'canned beer', 'pip fruit'}",0.03129810159055926
0.1,0.3,"{'whole milk', 'root vegetables'}",0.11313494099538225
0.1,0.3,"{'shopping bags', 'whole milk'}",0.09132888660851719
0.1,0.3,"{'whole milk', 'pip fruit'}",0.08696767573114418
0.1,0.3,"{'tropical fruit', 'rolls/buns'}",0.08825038481272447
0.1,0.3,"{'rolls/buns', 'other vegetables'}",0.14674191893278604
0.1,0.3,"{'shopping bags', 'rolls/buns'}",0.06875320677270395
0.1,0.3,"{'rolls/buns', 'pip fruit'}",0.0672139558748076
0.1,0.3,"{'tropical fruit', 'root vegetables'}",0.057465366854797334
0.1,0.3,"{'tropical fruit', 'shopping bags'}",0.044638276038994354
0.1,0.3,"{'tropical fruit', 'pip fruit'}",0.04361210877373012
0.1,0.3,"{'root vegetables', 'other vegetables'}",0.09415084658799384
0.1,0.3,"{'shopping bags', 'other vegetables'}",0.07311441765007697
0.1,0.3,"{'pip fruit', 'other vegetables'}",0.07234479220112879
0.1,0.3,"{'shopping bags', 'root vegetables'}",0.04746023601847101
0.1,0.3,"{'root vegetables', 'pip fruit'}",0.044638276038994354
0.1,0.3,"{'shopping bags', 'pip fruit'}",0.03181118522319138
0.1,0.3,"{'whipped/sour cream', 'margarine'}",0.023345305284761416
0.1,0.3,"{'rolls/buns', 'margarine'}",0.044894817855310416
0.1,0.3,"{'whole milk', 'bottled beer'}",0.08542842483324782
0.1,0.3,"{'whole milk', 'chicken'}",0.05002565418163161
0.1,0.3,"{'bottled water', 'whole milk'}",0.11236531554643407
0.1,0.3,"{'shopping bags', 'frankfurter'}",0.024628014366341714
0.1,0.3,"{'bottled beer', 'frankfurter'}",0.024884556182657773
0.1,0.3,"{'chicken', 'frankfurter'}",0.016418676244227808
0.1,0.3,"{'bottled water', 'frankfurter'}",0.037711646998460746
0.1,0.3,"{'rolls/buns', 'bottled beer'}",0.06310928681375064
0.1,0.3,"{'chicken', 'rolls/buns'}",0.04232939969214982
0.1,0.3,"{'bottled water', 'rolls/buns'}",0.0792714212416624
0.1,0.3,"{'shopping bags', 'bottled beer'}",0.030271934325295024
0.1,0.3,"{'shopping bags', 'chicken'}",0.019753719856336584
0.1,0.3,"{'shopping bags', 'bottled water'}",0.04207285787583376
0.1,0.3,"{'chicken', 'bottled beer'}",0.01693175987685993
0.1,0.3,"{'bottled water', 'bottled beer'}",0.04027706516162134
0.1,0.3,"{'bottled water', 'chicken'}",0.024884556182657773
0.1,0.3,"{'tropical fruit', 'yogurt'}",0.07567983581323756
0.1,0.3,"{'yogurt', 'root vegetables'}",0.0715751667521806
0.1,0.3,"{'yogurt', 'domestic eggs'}",0.043355566957414056
0.1,0.3,"{'soda', 'tropical fruit'}",0.08183683940482299
0.1,0.3,"{'soda', 'root vegetables'}",0.08132375577219086
0.1,0.3,"{'soda', 'domestic eggs'}",0.0443817342226783
0.1,0.3,"{'tropical fruit', 'domestic eggs'}",0.03437660338635198
0.1,0.3,"{'domestic eggs', 'root vegetables'}",0.03463314520266803
0.1,0.3,"{'yogurt', 'newspapers'}",0.04720369420215495
0.1,0.3,"{'pastry', 'newspapers'}",0.02668034889687019
0.1,0.3,"{'tropical fruit', 'newspapers'}",0.03694202154951257
0.1,0.3,"{'frankfurter', 'pip fruit'}",0.02719343252950231
0.1,0.3,"{'coffee', 'frankfurter'}",0.020010261672652643
0.1,0.3,"{'coffee', 'rolls/buns'}",0.04284248332478194
0.1,0.3,"{'bottled water', 'pip fruit'}",0.040533606977937404
0.1,0.3,"{'coffee', 'pip fruit'}",0.023858388917393534
0.1,0.3,"{'bottled water', 'coffee'}",0.02616726526423807
0.1,0.3,"{'yogurt', 'frankfurter'}",0.04207285787583376
0.1,0.3,"{'yogurt', 'rolls/buns'}",0.11133914828116984
0.1,0.3,"{'yogurt', 'other vegetables'}",0.12031811185223192
0.1,0.3,"{'bottled water', 'yogurt'}",0.06644433042585941
0.1,0.3,"{'yogurt', 'citrus fruit'}",0.05823499230374551
0.1,0.3,"{'pastry', 'frankfurter'}",0.030015392508978965
0.1,0.3,"{'bottled water', 'pastry'}",0.04361210877373012
0.1,0.3,"{'pastry', 'citrus fruit'}",0.03719856336582863
0.1,0.3,"{'whole milk', 'citrus fruit'}",0.09235505387378143
0.1,0.3,"{'frankfurter', 'other vegetables'}",0.061056952283222166
0.1,0.3,"{'frankfurter', 'citrus fruit'}",0.029758850692662903
0.1,0.3,"{'rolls/buns', 'citrus fruit'}",0.07183170856849666
0.1,0.3,"{'bottled water', 'other vegetables'}",0.09389430477167779
0.1,0.3,"{'citrus fruit', 'other vegetables'}",0.07747562852744998
0.1,0.3,"{'bottled water', 'citrus fruit'}",0.04515135967162647
0.1,0.3,"{'yogurt', 'frozen vegetables'}",0.0336069779374038
0.1,0.3,"{'shopping bags', 'yogurt'}",0.05489994869163674
0.1,0.3,"{'yogurt', 'brown bread'}",0.04207285787583376
0.1,0.3,"{'whole milk', 'brown bread'}",0.06977937403796819
0.1,0.3,"{'tropical fruit', 'frankfurter'}",0.03386351975371986
0.1,0.3,"{'frozen vegetables', 'frankfurter'}",0.017957927142124165
0.1,0.3,"{'frankfurter', 'root vegetables'}",0.038994356080041044
0.1,0.3,"{'frankfurter', 'brown bread'}",0.022319138019497177
0.1,0.3,"{'frozen vegetables', 'rolls/buns'}",0.04104669061056952
0.1,0.3,"{'rolls/buns', 'brown bread'}",0.05336069779374038
0.1,0.3,"{'tropical fruit', 'brown bread'}",0.03463314520266803
0.1,0.3,"{'frozen vegetables', 'root vegetables'}",0.029502308876346844
0.1,0.3,"{'shopping bags', 'frozen vegetables'}",0.020010261672652643
0.1,0.3,"{'frozen vegetables', 'brown bread'}",0.016418676244227808
0.1,0.3,"{'root vegetables', 'brown bread'}",0.03386351975371986
0.1,0.3,"{'shopping bags', 'brown bread'}",0.0310415597742432
0.1,0.3,"{'whole milk', 'domestic eggs'}",0.07029245767060031
0.1,0.3,"{'whipped/sour cream', 'tropical fruit'}",0.0418163160595177
0.1,0.3,"{'whipped/sour cream', 'frozen vegetables'}",0.020010261672652643
0.1,0.3,"{'whipped/sour cream', 'other vegetables'}",0.06695741405849154
0.1,0.3,"{'whipped/sour cream', 'root vegetables'}",0.04027706516162134
0.1,0.3,"{'whipped/sour cream', 'bottled water'}",0.03540277065161621
0.1,0.3,"{'whipped/sour cream', 'domestic eggs'}",0.02129297075423294
0.1,0.3,"{'tropical fruit', 'bottled water'}",0.05643919958953309
0.1,0.3,"{'bottled water', 'frozen vegetables'}",0.02668034889687019
0.1,0.3,"{'frozen vegetables', 'domestic eggs'}",0.01539250897896357
0.1,0.3,"{'domestic eggs', 'other vegetables'}",0.05438686505900462
0.1,0.3,"{'bottled water', 'root vegetables'}",0.05413032324268856
0.1,0.3,"{'bottled water', 'domestic eggs'}",0.03078501795792714
0.1,0.3,"{'yogurt', 'bottled beer'}",0.04874294510005131
0.1,0.3,"{'canned beer', 'bottled beer'}",0.029758850692662903
0.1,0.3,"{'sausage', 'bottled beer'}",0.039763981528989224
0.1,0.3,"{'fruit/vegetable juice', 'whole milk'}",0.062339661364802464
0.1,0.3,"{'fruit/vegetable juice', 'rolls/buns'}",0.05361723961005644
0.1,0.3,"{'beef', 'citrus fruit'}",0.028989225243714726
0.1,0.3,"{'beef', 'fruit/vegetable juice'}",0.019497178040020522
0.1,0.3,"{'fruit/vegetable juice', 'citrus fruit'}",0.02719343252950231
0.1,0.3,"{'bottled beer', 'pip fruit'}",0.033350436121087734
0.1,0.3,"{'chicken', 'pip fruit'}",0.020010261672652643
0.1,0.3,"{'beef', 'yogurt'}",0.038481272447408926
0.1,0.3,"{'soda', 'other vegetables'}",0.1241662390969728
0.1,0.3,"{'soda', 'shopping bags'}",0.064648537711647
0.1,0.3,"{'soda', 'brown bread'}",0.04720369420215495
0.1,0.3,"{'beef', 'other vegetables'}",0.05079527963057978
0.1,0.3,"{'beef', 'root vegetables'}",0.03309389430477168
0.1,0.3,"{'beef', 'shopping bags'}",0.019497178040020522
0.1,0.3,"{'beef', 'brown bread'}",0.018984094407388404
0.1,0.3,"{'brown bread', 'other vegetables'}",0.05977424320164187
0.1,0.3,"{'curd', 'root vegetables'}",0.030015392508978965
0.1,0.3,"{'curd', 'domestic eggs'}",0.018214468958440224
0.1,0.3,"{'yogurt', 'butter'}",0.044894817855310416
0.1,0.3,"{'canned beer', 'butter'}",0.024628014366341714
0.1,0.3,"{'canned beer', 'newspapers'}",0.028219599794766546
0.1,0.3,"{'butter', 'rolls/buns'}",0.049512570548999484
0.1,0.3,"{'rolls/buns', 'newspapers'}",0.05720882503848127
